216.82,359.79,-30.709,7.56
217.53,359.74,-30.709,7.4
218.24,359.69,-30.709,7.24
218.95,359.63,-30.709,7.08
219.66,359.58,-30.709,6.92
220.37,359.53,-30.709,6.76
221.07,359.48,-30.709,6.6
221.78,359.44,-30.709,6.44
222.49,359.39,-30.709,6.28
223.19,359.34,-30.709,6.12
223.9,359.3,-30.709,5.96
224.61,359.26,-30.709,5.8
225.31,359.21,-30.709,5.64
226.02,359.17,-30.709,5.48
226.72,359.13,-30.709,5.32
227.42,359.1,-30.709,5.16
228.13,359.06,-30.709,5
228.83,359.02,-30.709,4.84
229.53,358.99,-30.709,4.68
230.24,358.96,-30.709,4.52
230.94,358.92,-30.709,4.36
231.64,358.89,-30.709,4.2
232.34,358.86,-30.709,4.04
233.04,358.83,-30.709,3.88
233.75,358.81,-30.709,3.72
234.45,358.78,-30.709,3.56
235.15,358.75,-30.709,3.4
235.85,358.73,-30.709,3.24
236.55,358.71,-30.709,3.08
237.25,358.69,-30.709,2.92
237.95,358.66,-30.709,2.76
238.65,358.65,-30.709,2.6
239.35,358.63,-30.709,2.44
240.05,358.61,-30.709,2.28
240.75,358.59,-30.709,2.12
241.44,358.58,-30.709,1.96
242.14,358.57,-30.709,1.8
242.84,358.55,-30.709,1.64
243.54,358.54,-30.709,1.48
244.24,358.53,-30.709,1.32
244.94,358.52,-30.709,1.16
245.64,358.52,-30.709,1
246.33,358.51,-30.709,0.84
247.03,358.5,-30.709,0.68
247.73,358.5,-30.709,0.52
248.43,358.5,-30.709,0.36
249.13,358.49,-30.709,0.2
249.83,358.49,-30.709,0.04
250.52,358.49,-30.709,-0.12
251.22,358.49,-30.709,-0.28
251.92,358.5,-30.709,-0.44
252.62,358.5,-30.709,-0.6
253.32,358.51,-30.709,-0.76
254.01,358.51,-30.709,-0.92
254.71,358.52,-30.709,-1.08
255.41,358.53,-30.709,-1.24
256.11,358.54,-30.709,-1.4
256.81,358.55,-30.709,-1.56
257.51,358.56,-30.709,-1.72
258.21,358.57,-30.709,-1.88
258.9,358.59,-30.709,-2.04
259.6,358.6,-30.709,-2.2
260.3,358.62,-30.709,-2.36
261,358.64,-30.709,-2.52
261.7,358.66,-30.709,-2.68
262.4,358.68,-30.709,-2.84
263.1,358.7,-30.709,-3
263.8,358.72,-30.709,-3.16
264.5,358.74,-30.709,-3.32
265.2,358.77,-30.709,-3.48
265.9,358.79,-30.709,-3.64
266.6,358.82,-30.709,-3.8
267.31,358.85,-30.709,-3.96
268.01,358.88,-30.709,-4.12
268.71,358.91,-30.709,-4.28
269.41,358.94,-30.709,-4.44
270.11,358.97,-30.709,-4.6
270.82,359.01,-30.709,-4.76
271.52,359.04,-30.709,-4.92
272.22,359.08,-30.709,-5.08
272.93,359.12,-30.709,-5.24
273.63,359.15,-30.709,-5.4
274.34,359.19,-30.709,-5.56
275.04,359.24,-30.709,-5.72
275.75,359.28,-30.709,-5.88
276.45,359.32,-30.709,-6.04
277.16,359.37,-30.709,-6.2
277.87,359.41,-30.709,-6.36
278.57,359.46,-30.709,-6.52
279.28,359.51,-30.709,-6.68
279.99,359.56,-30.709,-6.84
280.7,359.61,-30.709,-7
281.41,359.66,-30.709,-7.16
282.11,359.71,-30.709,-7.32
282.82,359.77,-30.709,-7.48
283.53,359.82,-30.709,-7.64
284.25,359.88,-30.709,-7.8
284.96,359.94,-30.709,-7.96
285.67,360,-30.709,-8.12
286.38,360.06,-30.709,-8.28
287.1,360.12,-30.709,-8.44
287.81,360.18,-30.709,-8.6
288.52,360.25,-30.709,-8.76
289.24,360.31,-30.709,-8.92
289.95,360.38,-30.709,-9.08
290.67,360.44,-30.709,-9.24
291.39,360.51,-30.709,-9.4
292.1,360.58,-30.709,-9.56
292.82,360.66,-30.709,-9.72
293.54,360.73,-30.709,-9.88
294.26,360.8,-30.709,-10.04
294.98,360.88,-30.709,-10.2
295.7,360.95,-30.709,-10.36
296.43,361.03,-30.709,-10.52
297.15,361.11,-30.709,-10.68
297.87,361.19,-30.709,-10.84
298.6,361.27,-30.709,-11
299.32,361.35,-30.709,-11.16
300.05,361.44,-30.709,-11.32
300.77,361.52,-30.709,-11.48
301.5,361.61,-30.709,-11.64
302.23,361.7,-30.709,-11.8
302.96,361.79,-30.709,-11.96
303.69,361.88,-30.709,-12.12
304.42,361.97,-30.709,-12.28
305.15,362.06,-30.709,-12.44
305.88,362.16,-30.709,-12.6
306.62,362.25,-30.709,-12.76
307.35,362.35,-30.709,-12.92
308.08,362.45,-30.709,-13.08
308.82,362.55,-30.709,-13.24
309.56,362.65,-30.709,-13.4
310.3,362.75,-30.709,-13.56
311.04,362.85,-30.709,-13.72
311.78,362.96,-30.709,-13.88
312.52,363.06,-30.709,-14.04
313.26,363.17,-30.709,-14.2
314,363.28,-30.709,-14.36
314.75,363.39,-30.709,-14.52
315.49,363.5,-30.709,-14.68
316.24,363.62,-30.709,-14.84
316.99,363.73,-30.709,-15
317.74,363.85,-30.709,-15.16
318.49,363.96,-30.709,-15.32
319.24,364.08,-30.709,-15.48
319.99,364.2,-30.709,-15.64
320.74,364.32,-30.709,-15.8
321.5,364.45,-30.709,-15.96
322.25,364.57,-30.709,-16.12
323.01,364.7,-30.709,-16.28
323.77,364.82,-30.709,-16.44
324.53,364.95,-30.709,-16.6
325.29,365.08,-30.709,-16.76
326.05,365.21,-30.709,-16.92
326.81,365.34,-30.709,-17.08
327.58,365.48,-30.709,-17.24
328.35,365.61,-30.709,-17.4
329.11,365.75,-30.709,-17.56
329.88,365.89,-30.709,-17.72
330.65,366.03,-30.709,-17.88
331.42,366.17,-30.709,-18.04
332.2,366.31,-30.709,-18.2
332.97,366.46,-30.709,-18.36
333.75,366.6,-30.709,-18.52
334.52,366.75,-30.709,-18.68
335.3,366.9,-30.709,-18.84
336.08,367.05,-30.709,-19
336.86,367.2,-30.709,-19.16
